MacroF1,MacroAUPRC,MacroAUROC,BalancedAccuracy,Accuracy,N_recall,F_recall,name,validation_MacroF1,architecture,learned_morphology,augmentation,seed,window_pre,window_post,Params,seconds
0.43107868228949364,0.5969619070356653,0.8423880583482395,0.5355854858548585,0.6056812710640347,0.0,0.08333333333333333,augmentation_none,0.18387028275563305,RNN,False,none,42,90,90,8645,1.0863348010461777
0.4377305913851643,0.5985818245911224,0.8441184592187815,0.5424188191881919,0.6155512758786712,0.0,0.08333333333333333,augmentation_generic,0.18512802182205376,RNN,False,generic,42,90,90,8645,3.5022386399796233
0.44022474861699756,0.6030315057304444,0.8520589037801403,0.5456094710947109,0.6213288396726048,0.0,0.08333333333333333,augmentation_morphology,0.18529596561787176,RNN,False,morphology,42,90,90,8645,4.906519663985819
