MacroF1,MacroAUPRC,MacroAUROC,BalancedAccuracy,MinRecall,Accuracy,model,corruption,MacroF1_drop_from_clean
0.40123549379362033,0.5963220323855083,0.790607924571247,0.485370233702337,0.0,0.5505536831969187,RNN_rr_morphology,clean,0.0
0.40259201501291936,0.5962841545702874,0.790419507174947,0.4867035670356704,0.0,0.5524795377948964,RNN_rr_morphology,gaussian_noise,0.0013565212192990228
0.4231446744098502,0.5933000547398743,0.7871691985146846,0.5017755227552275,0.0,0.5777563793933558,RNN_rr_morphology,baseline_wander,0.021909180616229873
0.3869132993571334,0.5970275240629287,0.7926331844472941,0.4724772447724478,0.0,0.5310544053923929,RNN_rr_morphology,amplitude_scaling,-0.014322194436486912
0.40233980850102197,0.4288801831188551,0.7263383279438969,0.46310332103321034,0.0,0.5642753972075109,RNN_rr_morphology,missing_samples,0.0011043147074016324
