MacroF1,MacroAUPRC,MacroAUROC,BalancedAccuracy,Accuracy,N_recall,F_recall,name,validation_MacroF1,architecture,learned_morphology,augmentation,seed,window_pre,window_post,Params,seconds
0.121712865925471,0.2912990465594717,0.6119804428974591,0.17976875768757689,0.13071738083774675,0.009166666666666667,0.3333333333333333,CNN_morph_RNN,0.35762011452982667,RNN,True,none,42,90,90,2321,3.9326062119798735
0.13506511524254314,0.2644789877325751,0.5579123146863392,0.19130934809348094,0.179826673086182,0.0,0.3333333333333333,CNN_morph_BiLSTM,0.3199229768835171,BiLSTM,True,none,42,90,90,13681,5.179578697890975
0.1315539626192454,0.27869714630328213,0.6074186952492525,0.20935670356703567,0.18030813673567644,0.0,0.4166666666666667,CNN_morph_BiLSTM_Attention,0.3137897411487556,BiLSTM_Attention,True,none,42,90,90,13746,5.2283385139890015
0.43005990089809637,0.6102244366368276,0.8135982422624044,0.5202158671586716,0.6035146846413095,0.0,0.0,baseline_rr_morphology,0.1806942521737554,RNN,False,none,42,90,90,8645,5.871223910944536
