MacroF1,MacroAUPRC,MacroAUROC,BalancedAccuracy,MinRecall,Accuracy,experiment,architecture,loss,sampler,augmentation,seed,context,feature_mode,Seconds,Params
0.27601343273920315,0.5010381188288229,0.7446419800354297,0.3767152521525215,0.0,0.39215214251324026,unweighted,RNN,none,False,False,42,8,waveform,6.661926976987161,8133
0.266497015503807,0.5531735735909005,0.7751677611164495,0.3789772447724477,0.0,0.39600385170919594,class_weighting,RNN,class_weight,False,False,42,8,waveform,0.9807064909255132,8133
0.22154947890975815,0.555730547151837,0.7710711940080774,0.32902521525215256,0.0,0.3261916225324988,weighted_random_sampler,RNN,none,True,False,42,8,waveform,0.9682357779238373,8133
0.2644896730786767,0.4973485111691732,0.707054569108875,0.3931912669126691,0.0,0.41478093403948,focal_loss,RNN,focal,False,False,42,8,waveform,1.039410145021975,8133
0.2911233005781117,0.5686571880391555,0.798727591340163,0.3964059040590406,0.0,0.42176215695714975,controlled_augmentation,RNN,class_weight,False,True,42,8,waveform,3.8576822159811854,8133
