MacroF1,MacroAUPRC,MacroAUROC,BalancedAccuracy,MinRecall,Accuracy,N_recall,F_recall,experiment,architecture,loss,sampler,augmentation,seed,context,feature_mode,Seconds,Params
0.4012354937936203,0.5963220323855083,0.790607924571247,0.485370233702337,0.0,0.5505536831969187,0.0,0.0,RNN_rr_morphology_seed_42,RNN,class_weight,False,False,42,8,rr_morphology,1.005656486027874,8517
0.4183836151504542,0.5911409339457896,0.7945426076776583,0.5115725707257073,0.0,0.5881078478574867,0.0,0.0,RNN_rr_morphology_seed_43,RNN,class_weight,False,False,43,8,rr_morphology,0.955884521943517,8517
0.426600231027081,0.6195420398010336,0.8373505445587648,0.5106328413284132,0.0,0.5917188252286952,0.0,0.0,RNN_rr_morphology_seed_44,RNN,class_weight,False,False,44,8,rr_morphology,1.0091715189628303,8517
0.3823112913792579,0.5605152576025054,0.7754311588116206,0.4711685116851168,0.0,0.5344246509388542,0.0,0.0,RNN_rr_morphology_seed_45,RNN,class_weight,False,False,45,8,rr_morphology,0.9844710300676524,8517
0.4151191632636471,0.5870663271504795,0.7881888831546536,0.5263462484624846,0.0,0.5847376023110256,0.0,0.0833333333333333,RNN_rr_morphology_seed_46,RNN,class_weight,False,False,46,8,rr_morphology,1.0036138399736956,8517
